,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
54,416131.18197446363,419571.40089236706,423145.73178167135,426811.351247937,431589.0713632332,437160.450780638,441641.4326445895,444786.0555482167,446653.4130152304,448394.827189791,450255.066080344,452035.71963430627,453789.625084999,455405.89881234575,456782.03486568347,457950.1848201401,458903.90750369447
55,411912.95993055083,415415.1795726566,419071.6123534002,422880.0410168014,427986.1424029177,433979.7727137608,438830.3205951074,442223.8845758144,444185.12637573725,445976.5738012211,447870.0508587043,449678.5703100993,451462.2593836272,453116.92911517946,454533.28369485936,455743.9725573261,456741.4411008745
56,407557.5348157155,411120.9332285177,414859.4763601502,418813.0167681883,424256.5340290363,430685.4361714394,435917.94007821305,439568.76433840895,441626.2173847322,443468.18856789795,445394.89793627313,447231.25861272897,449044.9946913762,450738.94831140526,452196.7040879192,453451.3349124617,454494.06997409766
57,403070.1817298153,406693.8111684702,410514.2905567782,414614.90537166817,420404.09322073765,427280.3881157614,432906.54970830283,436822.54986150755,438978.4125986153,440871.34204353526,442831.24428206444,444695.3932134136,446539.40555674763,448273.4811089273,449773.7667449254,451073.6853784588,452163.1498272016
58,398456.2925855784,402139.0811174937,406041.1403082077,410290.44883302803,416432.7682260036,423767.65772775514,429798.4737006772,433987.1515479146,436243.4911856078,438187.756742449,440180.7787053612,442072.6345202705,443947.11783269123,445722.10240330343,447265.99114527885,448612.4846208606,449750.081852328
59,393721.36535691394,397462.1188123494,401445.21970689285,405844.4953969092,412346.6018361222,420150.35192549374,426596.0988866825,431064.53296577814,433423.28293571237,435419.20523748815,437445.24000357295,439364.6928682359,441269.8069200358,443086.4356026623,444674.9439610128,446069.2389836007,447256.3113272652
60,388870.99321522674,392668.397477207,396731.8215649836,401281.9905236115,408149.7245486818,416431.6507954337,423301.87166462565,428056.70858580794,430519.66622329125,432567.50821128633,434626.415063483,436573.32666245574,438509.1959649088,440368.15090804093,442002.2374272998,443445.4989540104,444683.32617414097
61,383910.8535836143,387763.4772082715,391906.32730805443,396607.9677634669,403846.34763523395,412614.80294635857,419918.2948919069,424965.74147132813,427534.56592541584,429634.53246382024,431726.1369187795,433700.3404779555,435667.05401286733,437568.9635516908,439249.52767255943,440742.85758927715,442032.6554814822
62,378846.6971387286,382752.9942960418,386974.1967972462,391827.5395522254,399440.75612983236,408703.1207954073,416447.9247238848,421793.74092484853,424469.9512992303,426622.1888793386,428746.28276683023,430747.583118467,432745.1941224924,434690.6319959576,436418.51301057904,437962.9489065742,439305.86799168796
63,373684.3367898863,377642.6505137002,381940.9581065865,386945.88795088034,394937.301754714,404699.9757957248,412893.36740503996,418542.860094922,421327.83382158785,423532.4303557423,425688.77194769465,427716.9456373234,429745.4714412716,431734.95609536656,433510.9321971004,435107.4462391408,436504.5705560098
