Year,Age,Female,Male,Total
1826,12,1879.96,1694.26,3574.22
1826,13,1790.42,1563.57,3353.99
1826,14,1855.59,1583.61,3439.2
1826,15,2041.72,1731.25,3772.97
1826,16,2213.81,1914.1,4127.91
1826,17,2338.07,2109.07,4447.14
1826,18,2414.52,2316.13,4730.65
1826,19,2443.15,2535.29,4978.44
1826,20,2434.53,2752.8,5187.33
1826,21,2430.95,2913.6,5344.55
1826,22,2442.94,3003.93,5446.87
1826,23,2470.53,3023.79,5494.32
1826,24,2513.7,2973.18,5486.88
1826,25,2565.69,2862.62,5428.31
1826,26,2599.34,2734.25,5333.59
1826,27,2607.9,2598.61,5206.51
1826,28,2591.35,2455.68,5047.03
1826,29,2549.68,2305.48,4855.16
1826,30,2490.65,2153.28,4643.93
1826,31,2445.1,2020.31,4465.41
1826,32,2420.77,1911.88,4332.65
1826,33,2417.67,1827.96,4245.63
1826,34,2435.78,1768.57,4204.35
1826,35,2469.73,1735.15,4204.88
1826,36,2497.96,1733.48,4231.44
1826,37,2515.1,1765,4280.1
1826,38,2521.14,1829.71,4350.85
1826,39,2516.09,1927.62,4443.71
1826,40,2503.7,2050.46,4554.16
1826,41,2499.05,2165.27,4664.32
1826,42,2505.89,2263.79,4769.68
1826,43,2524.21,2346.02,4870.23
1826,44,2554.05,2411.95,4966
1826,45,2594.21,2462.89,5057.1
1826,46,2640.04,2504,5144.04
1826,47,2690.39,2536.57,5226.96
1826,48,2745.24,2560.61,5305.85
1826,49,2804.62,2576.11,5380.73
1826,50,2867.78,2586.91,5454.69
1826,51,2931.89,2608.34,5540.23
1826,52,2996.22,2644.25,5640.47
1826,53,3060.77,2694.64,5755.41
1826,54,3125.55,2759.52,5885.07
1826,55,3197.31,2842.61,6039.92
1826,56,3303.07,2958.95,6262.02
1826,57,3449.58,3112.27,6561.85
1826,58,3636.85,3302.59,6939.44
1826,59,3864.86,3529.89,7394.75
1826,60,4119.04,3781.28,7900.32
1826,61,4341.01,4005.11,8346.12
1826,62,4516.17,4188.48,8704.65
1826,63,4644.53,4331.38,8975.91
1826,64,4726.11,4433.81,9159.92
1826,65,4773.93,4506.57,9280.5
1826,66,4840.28,4592.85,9433.13
1826,67,4938.24,4703.46,9641.7
1826,68,5067.77,4838.37,9906.14
1826,69,5228.91,4997.61,10226.52
1826,70,5400.42,5161.51,10561.93
1826,71,5497.41,5251.48,10748.89
1826,72,5498.67,5247.86,10746.53
1826,73,5404.19,5150.67,10554.86
1826,74,5213.97,4959.88,10173.85
1826,75,4944.1,4691.49,9635.59
1826,76,4658.98,4409.37,9068.35
1826,77,4374.67,4129.51,8504.18
1826,78,4091.2,3851.91,7943.11
1826,79,3808.54,3576.55,7385.09
1826,80,3522.67,3300.34,6823.01
1826,81,3217.37,3010.85,6228.22
1826,82,2888.6,2704.96,5593.56
1826,83,2536.35,2382.66,4919.01
1826,84,2160.63,2043.99,4204.62
1826,85,1774.83,1699.22,3474.05
1826,86,1432.46,1389.67,2822.13
1826,87,1146.91,1125.63,2272.54
1826,88,918.19,907.12,1825.31
1826,89,746.28,734.12,1480.4
1826,90,623.47,601.55,1225.02
1826,91,518.88,488.97,1007.85
1826,92,424.79,391.26,816.05
1826,93,341.2,308.44,649.64
1826,94,268.1,240.5,508.6
1826,95,205.36,186.25,391.61
1826,96,152.46,140.86,293.32
1826,97,109.23,103.15,212.38
1826,98,75.68,73.09,148.77
1826,99,51.84,50.71,102.55
1826,100,30.46,27.96,58.42
1826,101,20.56,18.98,39.54
1826,102,13.72,12.54,26.26
1826,103,8.94,8.04,16.98
1826,104,5.68,5.25,10.93
1826,105,3.56,3.31,6.87
1826,106,2.22,2,4.22
1826,107,1.37,1.23,2.6
1826,108,0.79,0.71,1.5
1826,109,0.25,0,0.25
1826,110+,0,0,0
1827,0,79088.69,98558,177646.69
1827,1,21323.23,22101.2,43424.43
1827,2,14235.3,14756.13,28991.43
1827,3,9238.08,9574.99,18813.07
1827,4,6331.57,6557.77,12889.34
1827,5,5179.97,5355.95,10535.92
1827,6,4440.11,4575.3,9015.41
1827,7,3776.2,3867.31,7643.51
1827,8,3188.25,3231.96,6420.21
1827,9,2676.25,2669.26,5345.51
1827,10,2247.82,2188.47,4436.29
1827,11,1933.48,1826.66,3760.14
1827,12,1740.88,1593.1,3333.98
1827,13,1669.99,1487.8,3157.79
1827,14,1720.84,1510.74,3231.58
1827,15,1868.03,1642.97,3511
1827,16,2010.12,1808.67,3818.79
1827,17,2121.74,1988.85,4110.59
1827,18,2202.88,2183.52,4386.4
1827,19,2253.55,2392.69,4646.24
1827,20,2279.45,2602.67,4882.12
1827,21,2303.46,2758.79,5062.25
1827,22,2331.26,2847.35,5178.61
1827,23,2362.87,2868.36,5231.23
1827,24,2398.29,2821.82,5220.11
1827,25,2435.83,2719.51,5155.34
1827,26,2468.68,2608.56,5077.24
1827,27,2495.15,2500.72,4995.87
1827,28,2515.24,2396.03,4911.27
1827,29,2528.96,2294.46,4823.42
1827,30,2536.54,2197.21,4733.75
1827,31,2539,2109.03,4648.03
1827,32,2536.56,2031.09,4567.65
1827,33,2529.24,1963.42,4492.66
1827,34,2517.04,1906.01,4423.05
1827,35,2501.78,1861.6,4363.38
1827,36,2490.8,1841.23,4332.03
1827,37,2485.94,1847.64,4333.58
1827,38,2487.18,1880.85,4368.03
1827,39,2494.54,1940.84,4435.38
1827,40,2506.69,2023.28,4529.97
1827,41,2518.29,2110.84,4629.13
1827,42,2528.01,2199.18,4727.19
1827,43,2535.84,2288.32,4824.16
1827,44,2541.8,2378.22,4920.02
1827,45,2549.51,2466.03,5015.54
1827,46,2573.47,2540.22,5113.69
1827,47,2617.3,2597.9,5215.2
1827,48,2681.01,2639.08,5320.09
1827,49,2764.58,2663.76,5428.34
1827,50,2862.56,2676.11,5538.67
1827,51,2953.02,2692.83,5645.85
1827,52,3030.5,2718.11,5748.61
1827,53,3094.99,2751.95,5846.94
1827,54,3146.5,2794.34,5940.84
1827,55,3194.9,2851.5,6046.4
1827,56,3279.72,2948.24,6227.96
1827,57,3410.86,3090.76,6501.62
1827,58,3588.31,3279.08,6867.39
1827,59,3812.07,3513.19,7325.26
1827,60,4066.24,3777.64,7843.88
1827,61,4287.19,4010.6,8297.79
1827,62,4459.04,4196.62,8655.66
1827,63,4581.77,4335.69,8917.46
1827,64,4655.39,4427.82,9083.21
1827,65,4693.41,4485.72,9179.13
1827,66,4749.88,4560.19,9310.07
1827,67,4838.31,4663.96,9502.27
1827,68,4958.71,4797.02,9755.73
1827,69,5111.07,4959.37,10070.44
1827,70,5273.86,5130.72,10404.58
1827,71,5360.91,5229.9,10590.81
1827,72,5350.67,5236.62,10587.29
1827,73,5243.16,5150.9,10394.06
1827,74,5038.38,4972.72,10011.1
1827,75,4753.97,4715.7,9469.67
1827,76,4460.45,4434.34,8894.79
1827,77,4175.5,4142.27,8317.77
1827,78,3899.08,3839.48,7738.56
1827,79,3631.22,3525.97,7157.19
1827,80,3365.6,3202.7,6568.3
1827,81,3076.99,2873.49,5950.48
1827,82,2759.09,2539.31,5298.4
1827,83,2411.9,2200.13,4612.03
1827,84,2035.42,1855.98,3891.4
1827,85,1644.88,1515.89,3160.77
1827,86,1301.27,1216.01,2517.28
1827,87,1019.82,965.38,1985.2
1827,88,800.52,764.01,1564.53
1827,89,643.39,611.88,1255.27
1827,90,539.37,502.84,1042.21
1827,91,452.25,412.12,864.37
1827,92,372.99,333.53,706.52
1827,93,301.6,267.1,568.7
1827,94,238.04,212.81,450.85
1827,95,182.48,169.47,351.95
1827,96,135.32,132.28,267.6
1827,97,96.71,100.03,196.74
1827,98,66.63,72.74,139.37
1827,99,45.09,50.4,95.49
1827,100,25.05,21.16,46.21
1827,101,16.63,13.96,30.59
1827,102,10.97,9.27,20.24
1827,103,7.16,5.99,13.15
1827,104,4.57,3.75,8.32
1827,105,2.84,2.4,5.24
1827,106,1.75,1.48,3.23
1827,107,1.06,0.87,1.93
1827,108,0.64,0.29,0.93
1827,109,0,0,0
1827,110+,0,0,0
1828,0,82042.78,101989.42,184032.2
1828,1,26162.93,26860.42,53023.35
1828,2,17516.52,17990.21,35506.73
1828,3,11329.81,11631.18,22960.99
1828,4,7602.82,7783.37,15386.19
1828,5,5954.32,6058.98,12013.3
1828,6,4859.38,4906.91,9766.29
1828,7,3936.79,3939.41,7876.2
1828,8,3186.53,3156.46,6342.99
1828,9,2608.62,2558.06,5166.68
1828,10,2194.24,2132.17,4326.41
1828,11,1908.23,1830.54,3738.77
1828,12,1741.77,1641.11,3382.88
1828,13,1694.88,1563.9,3258.78
1828,14,1767.55,1598.87,3366.42
1828,15,1934.05,1729.7,3663.75
1828,16,2091.48,1890.94,3982.42
1828,17,2214.1,2066.21,4280.31
1828,18,2301.91,2255.52,4557.43
1828,19,2354.93,2458.89,4813.82
1828,20,2378.73,2662.74,5041.47
1828,21,2395.66,2812.92,5208.58
1828,22,2411.32,2895.87,5307.19
1828,23,2425.71,2911.6,5337.31
1828,24,2438.81,2860.11,5298.92
1828,25,2450.9,2754.28,5205.18
1828,26,2462.88,2645.67,5108.55
1828,27,2475,2547.15,5022.15
1828,28,2487.27,2458.74,4946.01
1828,29,2499.68,2380.44,4880.12
1828,30,2512.35,2310.15,4822.5
1828,31,2525.79,2239.52,4765.31
1828,32,2540.09,2166.48,4706.57
1828,33,2555.28,2091.02,4646.3
1828,34,2571.32,2013.12,4584.44
1828,35,2587.03,1939.73,4526.76
1828,36,2597.46,1898.53,4495.99
1828,37,2601.39,1896.44,4497.83
1828,38,2598.82,1933.45,4532.27
1828,39,2589.75,2009.56,4599.31
1828,40,2575.52,2115.45,4690.97
1828,41,2561.47,2213.72,4775.19
1828,42,2548.92,2295.03,4843.95
1828,43,2537.9,2359.38,4897.28
1828,44,2528.39,2406.77,4935.16
1828,45,2525.32,2442.49,4967.81
1828,46,2548.43,2487.68,5036.11
1828,47,2602.64,2547.62,5150.26
1828,48,2687.97,2622.31,5310.28
1828,49,2804.39,2711.76,5516.15
1828,50,2941.16,2808.32,5749.48
1828,51,3055.21,2881.4,5936.61
1828,52,3135.79,2923.36,6059.15
1828,53,3182.88,2934.19,6117.07
1828,54,3196.5,2913.9,6110.4
1828,55,3195.09,2881.47,6076.56
1828,56,3252.5,2912.84,6165.34
1828,57,3387.2,3027,6414.2
1828,58,3599.15,3223.94,6823.09
1828,59,3888.39,3503.66,7392.05
1828,60,4227.89,3840.16,8068.05
1828,61,4509.59,4129.28,8638.87
1828,62,4706.46,4345,9051.46
1828,63,4818.51,4487.31,9305.82
1828,64,4845.74,4556.25,9401.99
1828,65,4812.49,4571.31,9383.8
1828,66,4816.14,4610.72,9426.86
1828,67,4881.02,4694,9575.02
1828,68,5007.16,4821.16,9828.32
1828,69,5194.52,4992.2,10186.72
1828,70,5415.58,5184.68,10600.26
1828,71,5560.07,5308.89,10868.96
1828,72,5600.44,5342.38,10942.82
1828,73,5536.69,5285.17,10821.86
1828,74,5368.82,5137.24,10506.06
1828,75,5112.85,4910.01,10022.86
1828,76,4832.85,4649.05,9481.9
1828,77,4544.86,4365.78,8910.64
1828,78,4248.87,4060.19,8309.06
1828,79,3944.89,3732.29,7677.18
1828,80,3630.54,3385.97,7016.51
1828,81,3296.4,3036.88,6333.28
1828,82,2940.1,2688.91,5629.01
1828,83,2561.65,2342.05,4903.7
1828,84,2161.03,1996.33,4157.36
1828,85,1752.12,1658.55,3410.67
1828,86,1390.36,1355.91,2746.27
1828,87,1089.6,1095.25,2184.85
1828,88,849.86,876.54,1726.4
1828,89,671.12,699.8,1370.92
1828,90,545.9,561.33,1107.23
1828,91,444.13,446.3,890.43
1828,92,358.34,351.03,709.37
1828,93,288.51,275.52,564.03
1828,94,234.66,219.76,454.42
1828,95,194.53,180.86,375.39
1828,96,159.2,147.24,306.44
1828,97,126.42,116.01,242.43
1828,98,96.2,87.17,183.37
1828,99,68.55,60.72,129.27
1828,100,24.42,18.21,42.63
1828,101,16.75,11.95,28.7
1828,102,11.16,7.52,18.68
1828,103,7.41,4.75,12.16
1828,104,4.86,2.92,7.78
1828,105,3.12,1.72,4.84
1828,106,1.96,1.05,3.01
1828,107,1.22,0.61,1.83
1828,108,0.75,0,0.75
1828,109,0,0,0
1828,110+,0,0,0
1829,0,75403,94523,169926
1829,1,21764.99,22397.58,44162.57
1829,2,14548.33,14980.55,29528.88
1829,3,9427.67,9700.74,19128.41
1829,4,6403.01,6558.13,12961.14
1829,5,5142.7,5216.64,10359.34
1829,6,4320,4331.8,8651.8
1829,7,3603.25,3567.47,7170.72
1829,8,2992.46,2923.68,5916.14
1829,9,2487.6,2400.41,4888.01
1829,10,2089.84,1994.27,4084.11
1829,11,1803.78,1691.63,3495.41
1829,12,1630.55,1489.1,3119.65
1829,13,1570.18,1386.66,2956.84
1829,14,1622.64,1384.33,3006.97
1829,15,1765.64,1476.59,3242.23
1829,16,1909.94,1641.42,3551.36
1829,17,2033.21,1873.33,3906.54
1829,18,2135.48,2172.31,4307.79
1829,19,2216.72,2538.35,4755.07
1829,20,2278.48,2935.05,5213.53
1829,21,2326.83,3216.69,5543.52
1829,22,2363.29,3346.87,5710.16
1829,23,2387.86,3325.58,5713.44
1829,24,2400.54,3152.82,5553.36
1829,25,2405.06,2866.43,5271.49
1829,26,2416.3,2617.71,5034.01
1829,27,2437.96,2444.5,4882.46
1829,28,2470.06,2346.78,4816.84
1829,29,2512.6,2324.59,4837.19
1829,30,2560.71,2358.02,4918.73
